V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24
31,01481383;8,908918737;20,69271649;8,184534932;12,03228674;33,1292;12,73548943;1,545064261;40,48977937;9,794554116;34,44880586;47,03969888;16,93136696;22,30907749;27,17338612;15,1782014;25,50507011;1,545064261;19,71392286;20,76623684;13,58799632;33,11172791;0,848616791;26,55679284
4,020982434;1,200194999;32,60950565;22,29653173;30,69184157;33,1292;18,94289518;19,8378891;37,85567225;34,38288268;45,80159489;31,17797675;41,88795325;38,24921428;16,71964066;18,86824012;4,98917448;19,8378891;6,312146741;0,122861565;5,183955857;33,08411713;0,443057233;33,69294549
8,911731986;29,40798576;10,20489202;17,64614772;16,94790667;33,1292;21,83558021;33,44680714;9,49196092;21,69485119;25,80741113;1,958658668;20,16547964;18,54396496;24,88253844;32,84017516;30,02439616;33,44680714;8,673758256;10,72077594;25,27892129;1,222521974;43,47341961;10,36486293
27,1576794;26,73769655;10,80709384;32,16466549;28,96261102;33,1292;45,65528103;4,67418983;2,656417313;18,01452963;35,10087714;16,76362121;38,03092091;1,559650156;48,57196977;33,85741088;43,27232688;4,67418983;26,87398938;21,27595763;13,14325076;20,62302667;24,55808384;25,47660468
16,56249117;14,75398725;25,11349718;11,09924023;28,44462168;33,1292;8,843703236;32,6531752;12,34611462;40,35863229;27,89566408;2,94382085;35,54894687;23,21391849;1,84801477;7,92528586;30,33559235;32,6531752;29,67668784;6,391051285;16,14396355;2,640736776;0,553318494;3,722297022
15,43938924;20,04997167;20,96120053;17,91698289;9,954005319;33,1292;44,46513614;36,9602839;25,14438885;49,0469898;2,763251398;18,03142803;46,26229768;11,35130202;21,64552219;46,46671427;7,461931627;36,9602839;15,1936257;25,01690345;22,20954087;7,20423714;37,90205488;10,67095974
30,79407764;0,67706829;31,84686905;16,61756541;15,31990882;33,1292;2,656369691;35,9262787;6,763789526;47,50604522;3,737425947;25,22508888;35,20331172;31,5713177;12,63384226;21,64362364;27,80211412;35,9262787;15,77655519;23,03834696;32,37383802;3,960611301;46,85565402;25,60627744
11,1272489;16,32932608;27,51599417;4,75119686;25,79758911;33,1292;44,11029353;45,39996029;41,95709694;14,44286916;31,38846504;31,70864294;5,6473096;18,89141877;4,019217408;48,30176289;48,8491474;45,39996029;18,26312751;15,78801112;11,42522156;23,41130432;29,09433363;8,2224236
28,55713307;25,4692532;22,57623854;28,62804245;10,8687966;33,1292;38,60063009;41,49057945;50,34863928;31,92313791;12,7031957;48,05122669;13,52743384;36,2723293;44,38064145;45,25124745;37,0535576;41,49057945;12,66578867;29,3736835;17,66668812;0,222321264;43,94355492;10,73994664
10,93298677;28,84268691;20,69274821;26,94199331;23,75004636;33,1292;24,94487563;19,60432208;17,80517349;17,1589326;4,484719801;41,07336706;44,95797202;35,95750023;36,61794206;15,17237023;16,01818116;19,60432208;21,26272577;15,07440563;0,391313666;29,27015506;9,54290898;50,01432672
13,81856292;1,289843744;0,183413888;11,79940043;5,05158145;33,1292;26,32005639;46,72126229;36,37125482;31,6162914;34,58280879;19,49845016;10,68173404;4,471678848;34,09509227;39,2233927;16,76230454;46,72126229;5,126565294;17,73795914;5,815645868;30,66269349;19,77952263;32,15004959
24,17635652;6,572979616;28,19962615;0,582134267;2,032771634;33,1292;24,22374805;29,85646968;24,10404366;21,75818637;11,84735314;45,82756715;8,845851266;21,40681826;45,01834591;7,72204898;25,10442267;29,85646968;17,55612081;5,210044734;30,65802761;24,66529563;1,450602856;0,938772013
0,266655135;16,09230802;28,72331063;3,647722923;2,424938366;33,1292;49,89821585;28,90728083;29,43522411;29,26357258;44,36650944;7,534019856;50,36510018;24,36348091;40,679001;15,21390326;0,350229095;28,90728083;17,03240526;31,60542504;0,748535676;8,032163711;12,83342057;28,84515452
12,55666345;4,136167492;21,11619949;4,850545199;0,077597238;33,1292;23,25943843;20,12094407;18,38409003;35,48987287;39,62731056;1,706400973;38,62769806;48,57164623;35,62341721;24,87854492;18,52273139;20,12094407;28,35986271;28,08942827;23,20240461;14,20318842;7,428459814;39,87760962
0,566911781;27,4142165;27,79930006;18,08018226;11,95214592;33,1292;23,44578855;49,83852958;2,953534144;47,58736544;39,44509253;24,09396622;40,01714106;2,718105451;41,41077293;19,70755676;28,77036409;49,83852958;22,36020516;13,12353478;31,80415262;9,041003518;8,621750621;49,57368242
29,44698754;9,115662663;10,81129143;4,177038808;25,28715016;33,1292;41,03701316;7,794578408;24,78028668;17,79124833;13,8522755;27,87572336;2,067194682;21,88882573;6,176470882;32,92452741;7,714676637;7,794578408;31,38091513;26,58730026;27,83328073;28,72341133;24,51669693;23,18906707
23,82092687;12,26096518;20,1432086;12,18605545;29,39924759;33,1292;29,23370852;41,2387782;26,35962085;17,60368811;11,33290883;39,82463814;21,61230951;20,81677089;46,00400676;38,06368289;31,02307759;41,2387782;25,78540907;6,975774709;20,81053937;12,77239208;48,5438894;25,32195852
8,885175109;12,39975496;1,396529875;10,48234407;25,00410995;33,1292;5,15699195;16,26516576;6,663738996;29,26161959;36,40060813;11,30498252;5,832716754;14,95457842;42,24172196;22,36362359;16,58745156;16,26516576;15,9192065;2,757938635;32,50464397;7,354205415;10,46770047;15,42564567
1,352142048;8,597696489;22,32384862;25,04416385;24,64066725;33,1292;41,81326021;28,34432968;7,782943898;31,59106704;49,86500078;21,65957984;9,955968889;14,96662155;16,10812219;24,48007414;19,19798608;28,34432968;30,39614817;12,10054055;22,64070658;21,65153152;38,84673873;50,19912094
27,62170118;11,56092225;22,03952669;3,696273175;28,86649957;33,1292;10,50403187;1,541256418;39,3756878;19,46849476;2,509322438;1,427963802;18,06458761;32,04477367;45,98348112;38,48801083;14,08173516;1,541256418;6,270051564;29,39882813;31,28470765;14,43785647;30,21465179;39,96131678
26,2122565;14,77270213;26,65669583;1,302218856;32,06467319;33,1292;22,76477563;13,30403384;5,245613683;9,984004232;49,69636198;21,44930846;8,410988148;13,36100057;36,39943025;2,09526858;3,948146245;13,30403384;11,175588;14,91102721;15,73109098;18,85374579;6,828050102;34,15517852
8,213694605;30,58006442;9,84929115;6,030975653;32,33970892;33,1292;44,03010615;29,69607177;27,37899226;26,79433721;16,54591071;40,5887421;16,79367923;37,26693928;30,72442662;46,65989169;49,73837789;29,69607177;19,84058738;32,62190878;30,75972485;13,01485872;10,48379377;39,67765945
30,05629985;6,724196992;16,2188411;0,207715503;4,114246038;33,1292;12,7903432;39,95756208;31,20106834;42,6154735;48,08684842;34,78669377;8,00119082;14,45273495;50,27052772;29,31064561;6,62255013;39,95756208;21,6894427;19,73624547;31,52339637;21,68497154;16,09974614;24,59080045
31,44403666;30,46647986;19,14232207;11,71568299;27,60778538;33,1292;49,57001698;29,82686848;3,926913586;43,0903894;19,15688357;16,92522864;36,26525056;41,86046319;50,10703183;2,214384634;40,97285073;29,82686848;1,670890373;29,71340146;11,72747121;27,94650956;50,60217029;14,34860078
18,28759528;6,159224198;24,65793534;20,48054964;18,58715607;33,1292;25,86712887;31,26068753;11,43426561;45,24405733;45,58759145;39,57385405;21,22567757;39,60317999;37,05127043;25,71775145;4,297641976;31,26068753;21,41913691;23,64176152;14,96033899;19,72605923;21,27032411;43,74502415
10,96983306;12,83522261;20,55802229;17,47166971;28,47253364;33,1292;11,89643043;14,25919419;31,3525692;49,3931835;13,73799549;41,63500134;35,30485543;39,86250162;1,084785623;18,47479144;23,73510423;14,25919419;21,15638565;18,67832025;21,90066531;23,13757631;7,43704123;39,10202914
17,21010151;30,43948858;9,320627372;21,89320219;31,06236824;33,1292;43,55066073;20,08610978;18,8731312;3,51697471;0,427312724;23,22138623;33,67377624;22,91108018;13,05260949;40,72573057;2,826893364;20,08610978;28,69237994;2,56145998;1,51764482;27,58039956;38,17480065;3,978061888
2,884546991;32,62128323;12,72379281;28,79868999;25,45551457;33,1292;45,91636426;6,416981556;46,84662994;17,0227604;27,38225427;24,73100731;7,511364188;31,14245187;32,12766348;6,88409639;14,66490721;6,416981556;22,03661212;29,76025894;27,78915882;18,72481488;21,56180298;50,32162059
19,12682003;18,21671295;22,06732653;33,03622194;21,4157149;33,1292;29,94505205;42,28443055;49,47592111;41,17852801;0,077794279;33,41682188;17,29943451;15,50430574;10,9443194;16,88758125;30,97595607;42,28443055;28,5658671;12,06187089;27,9428594;23,24753013;20,65477055;25,0523717
21,38885563;15,94939757;27,40246969;21,67711224;4,290096847;33,1292;34,0091653;47,91492742;30,07802637;15,77645914;49,37901119;33,51382606;20,26496164;39,39759656;23,79011034;20,35573852;17,62897599;47,91492742;2,312520894;11,80301091;30,63032169;26,05324493;26,44021566;43,85973966
0,218456966;20,70285771;20,55327236;21,42506115;21,77510785;33,1292;40,50751715;31,48670446;44,71389825;12,79731853;36,94675567;40,67693808;37,15239297;1,349986772;21,31476865;38,74277793;43,71921973;31,48670446;12,27243992;32,17687399;8,000662292;2,099980895;1,435668312;38,69993493
27,35299667;28,91181184;16,55824105;26,45487335;9,564922719;33,1292;1,24792982;48,29944813;23,53941155;12,84372734;28,5718915;29,73464662;6,672862658;2,134856042;36,26270832;31,92087173;47,84401391;48,29944813;14,21096661;18,84509449;0,337317341;25,73917275;13,72984971;7,563177583
28,98996612;19,3848803;5,11353533;13,48842846;17,66767334;33,1292;9,714479456;50,81060627;47,0627675;37,72722528;46,29768759;45,16584587;21,00414551;9,649435308;40,18180049;28,94045544;44,57156044;50,81060627;28,00225615;25,33189754;9,800359705;19,72093306;16,32281984;1,176309801
29,7637536;8,591845056;27,63245486;10,04965439;0,13076619;33,1292;19,49426717;7,246475399;28,04835466;5,050527995;42,09317433;21,49708721;10,71210306;34,98772943;1,28824909;3,288967679;42,01056525;7,246475399;12,80354441;22,76418412;20,91741268;22,01298687;38,21561074;39,07574272
4,126829461;5,490886394;3,108341786;25,69484311;14,41865167;33,1292;44,6363609;11,10118832;41,80291336;26,33052674;2,754651957;13,77706978;40,72062993;43,74328541;38,33616525;21,95119373;40,76353929;11,10118832;27,60828478;6,897007296;12,34053675;17,52934474;7,67746232;45,06382635
27,92387865;24,80266703;17,82427918;31,25616459;31,96920827;33,1292;24,46616837;46,81409336;25,61151771;1,723342462;7,727722515;9,915304019;47,50277877;13,36272583;14,42429608;2,506401327;45,13428417;46,81409336;19,39729887;16,87223146;3,956459374;24,66384484;29,79351473;18,25163513
25,79764428;2,302665765;13,71308445;14,11187997;18,06031109;33,1292;36,87985226;27,14415617;11,50285326;42,88538672;21,74110872;3,072619617;42,66104575;3,401795267;10,22641473;31,65754565;49,81755177;27,14415617;21,3943199;24,48811221;3,045928289;5,417739942;10,20521906;13,38897308
16,31722921;8,305268615;6,287034285;27,20396408;3,221187118;33,1292;18,021428;4,933360796;30,04657891;34,6250655;9,243244157;17,38951042;44,18545531;25,79984098;17,13474584;31,50698475;50,88659812;4,933360796;1,783969262;1,804139661;16,49232446;11,95523436;34,60711056;1,087044596
32,49141113;13,04471651;26,6388041;26,11341769;13,43081178;33,1292;9,555186273;32,54191595;27,13123009;4,472156907;31,47144876;10,41899155;43,53586745;11,61155996;28,10032179;41,27979474;3,332315646;32,54191595;26,06443097;2,341688611;11,10476538;4,942281517;31,57786565;20,41991166
1,311244768;20,60680435;13,82497467;3,767023508;1,89589395;33,1292;47,7140897;44,36582691;4,299480244;21,3932249;37,25255444;27,82768014;43,90007815;13,44899192;20,80047796;42,37555369;8,565579078;44,36582691;17,43530367;0,986207848;20,93451139;32,85888393;8,055130078;39,48749603
1,384485811;8,573991012;5,508540967;22,70860737;18,10062296;33,1292;25,18985902;18,82487741;33,59356842;37,10159725;38,61295552;30,21789256;22,2873609;17,72776787;1,724748893;37,0401678;8,913027981;18,82487741;5,422207651;11,57974922;32,22011486;27,00117741;39,11311214;50,95459552
16,30537118;6,679923;26,89360604;7,013239684;28,56151685;33,1292;42,03579034;10,28152237;30,71346562;16,43263488;0,605268952;37,23836785;18,84045892;37,4267928;37,87213616;16,09841678;19,52585225;10,28152237;25,23336144;26,52194402;27,32438348;18,2507918;19,65254895;17,75281318
17,47110145;3,794685212;5,205635308;32,8975828;12,61368572;33,1292;4,146671261;48,54853301;41,25757194;30,32961476;13,13217814;12,68924845;25,99356836;32,61161306;49,23970925;47,19397387;42,76628632;48,54853301;3,585454556;22,35111658;0,341286643;9,173547707;32,90013051;31,31231219
29,22804675;2,986389403;16,20326962;4,30187802;9,430705797;33,1292;16,42521091;32,86388345;17,29914188;10,0433738;48,15512862;1,054120109;17,28543403;34,37865019;5,506498754;39,76210712;46,30892966;32,86388345;1,017452585;24,6048141;17,37266848;15,29571537;10,12414995;38,91055186
24,44087024;0,909246464;29,41240461;32,34220484;12,31948767;33,1292;36,8570993;43,5882035;23,40710731;4,44765858;41,79324637;5,106895223;16,01068103;28,90473926;19,20759598;33,08259137;14,06622752;43,5882035;5,005707834;5,773029845;27,99045099;13,25815883;5,177446983;34,49526279
1,752037754;4,218968337;15,74595285;11,67320545;8,932222094;33,1292;34,62680464;24,97754938;50,23230799;27,0724557;38,06805883;37,4426461;40,58925094;33,6755052;38,53264854;39,13534633;38,77774234;24,97754938;3,861858559;12,30998621;7,381083166;12,97181808;31,26093265;2,116030087
2,915899547;9,682814303;11,56684691;9,250134061;32,31015634;33,1292;2,412854849;49,1335423;36,24778299;45,62028215;27,15187528;26,07788413;38,12854461;28,10754744;45,38370088;21,25276334;22,31724704;49,1335423;27,22356358;20,12048122;10,60905068;6,459985499;40,57544594;42,36994951
19,13246664;17,55341075;18,8046293;5,749062172;13,98373985;33,1292;13,85701134;44,6668565;23,4008502;15,13754969;1,963725175;8,713592986;47,25544332;14,63871345;23,23510679;0,590212107;18,21106217;44,6668565;8,277423908;23,48407993;31,34831795;6,911785284;7,611146455;5,601092166
1,158454188;18,99771665;16,00502446;16,26204307;13,31446967;33,1292;47,26877579;44,76369996;39,50543932;1,135351687;35,1557548;38,3958209;33,44428531;49,9588594;11,34559077;38,43313209;8,751093034;44,76369996;3,798052414;22,19346954;5,021726344;15,05461965;40,79295793;15,09499177
18,47803965;5,751021738;0,623002397;2,589249465;17,76071582;33,1292;37,68705248;26,28107941;27,21426911;28,32471105;1,578929972;9,803888594;44,18029727;14,40017334;41,4462286;46,80201745;23,36835066;26,28107941;21,5381779;12,16451789;11,46398692;11,24119723;4,321438933;39,01582957
9,551251208;2,230372371;19,75570514;9,741594282;14,91384585;33,1292;28,92311165;31,7807925;36,77045401;7,019635218;5,796186767;6,603022153;22,14609678;1,949967021;41,40315179;27,96842341;47,68680841;31,7807925;26,66870298;9,610576678;0,707924421;4,290634886;26,01430009;20,41267471
3,588354844;9,0224447;4,769821652;9,001212963;30,10309286;33,1292;48,45841289;6,818923379;38,60919704;18,3126867;39,72798382;34,27650415;8,995753472;29,21311842;44,08308736;47,46473197;4,974391666;6,818923379;23,00932617;5,126742674;9,731011192;22,84645552;10,86135886;21,14018567
6,700450772;32,08713277;4,844986347;28,46192149;19,88758644;33,1292;23,17573008;37,74020745;50,26337715;46,34372157;18,2976694;14,86420953;45,39520701;42,77878352;28,75346708;47,83330315;14,57293059;37,74020745;27,15417259;27,17453774;9,805438709;14,80992731;24,09850584;31,35723348
17,06810887;29,02283822;24,76515123;18,49427028;18,65409233;33,1292;12,22504368;6,161797183;48,50157738;30,85726524;48,44470962;25,25793868;8,126899549;33,07859644;28,09429039;15,92272388;19,45269188;6,161797183;11,66998233;23,9561568;14,89498241;27,17957455;19,86136957;47,81173258
6,359553398;32,06074835;1,357702088;26,30948259;14,34827857;33,1292;31,86356948;38,31540005;48,15089045;19,80765006;29,07996637;3,086244505;13,4532776;42,9828731;2,399277167;13,31998417;19,87760185;38,31540005;15,85891345;9,666010806;21,64493662;7,961400288;28,76952059;5,218246803
1,100228423;24,64072646;1,732134628;0,029661504;18,96380156;33,1292;21,32092818;27,26539815;33,64539993;37,42864052;31,26915233;14,17382133;23,42483887;18,62155817;8,812976501;14,31802245;1,050020542;27,26539815;7,895607163;15,2372115;6,515201906;4,261497768;32,81662562;26,97609205
3,746829298;17,98452252;11,13242053;25,59084836;30,37868043;33,1292;44,90957918;34,92464679;30,58410025;16,26057838;31,98736207;34,93399592;18,14747796;22,46362966;0,658115528;5,449396062;22,72908367;34,92464679;27,90882392;27,23219778;17,93985933;23,64540161;17,28071392;50,92651795
11,12456425;4,94529379;22,76989957;19,84618064;12,44529875;33,1292;13,4373702;16,17060893;13,74408204;40,70093515;48,30285348;22,03184229;21,03338816;26,09199463;47,08844567;20,97358643;15,62527067;16,17060893;30,53714987;10,1363753;6,622778906;10,33704636;27,51343953;44,12591299
13,77430231;28,44791001;3,853240798;14,44881204;26,03079405;33,1292;37,25562585;17,21340031;25,96273176;50,39161415;17,59369678;4,023051655;40,50333511;16,25541184;38,77789496;30,58131591;22,20196092;17,21340031;9,656164123;4,093243701;8,820690794;21,62555351;20,0933555;23,49419227
14,74201641;8,178578573;16,32478706;13,15631367;7,698653495;33,1292;46,65039466;25,31885416;5,232871254;5,483827125;50,35351065;44,0690527;49,50255731;0,180868155;24,58394764;30,47088489;35,89703072;25,31885416;27,21455333;1,846165995;29,87162169;20,42527121;15,3791461;49,14950588
8,607895347;2,115106754;3,172808175;13,58870257;32,38330181;33,1292;36,15125692;41,77116556;17,26215984;21,50358626;8,250340571;36,17491659;26,84037002;31,4393782;5,666522084;45,81432204;28,40090408;41,77116556;31,57778667;16,6036915;3,359303057;14,28252485;34,85986769;4,770227279
26,1505733;10,46194973;17,92311993;1,877511971;7,531028664;33,1292;20,12400057;16,90794011;25,09495251;29,04538042;41,85646785;41,33983258;32,6285438;4,981328173;50,63133131;25,7784025;35,85258697;16,90794011;22,23017127;29,73175028;27,96177453;5,411506584;14,30413605;2,753873903
11,33275745;31,25626813;23,91437957;11,48123903;28,16315782;33,1292;0,736339615;42,28481916;4,842733342;15,29787444;38,45881229;49,14311203;42,44199726;49,84610342;16,52675818;28,8874844;31,77610435;42,28481916;25,69855743;6,172607355;32,79771299;11,3478678;20,26065007;8,987763017
10,54489712;25,44347174;5,32795446;17,53121232;31,5473593;33,1292;39,72756755;48,086194;15,27120905;30,26770121;6,539954819;34,67011139;12,33597101;41,76292305;29,55976495;13,23358908;41,7719492;48,086194;10,02190366;30,21487711;24,47334483;24,20542552;15,62738682;37,84174285
14,83134661;18,0395279;32,01893854;2,858428687;28,00669839;33,1292;29,45657624;50,53936053;30,58896264;13,97638661;29,35173439;2,568149108;50,91728285;40,42019397;34,29181894;26,33725165;16,53537964;50,53936053;1,183970361;30,899015;2,077016831;28,72754881;32,14385245;2,579746024
2,10584689;30,07869759;27,54841021;15,58735964;21,29973971;33,1292;2,218899282;32,59283619;16,44383247;49,24607301;47,87927221;44,88732301;2,961577762;0,311648517;28,08544802;44,50953325;16,143074;32,59283619;9,201878927;6,159341782;21,12268035;28,50007429;49,58489476;22,3178542
7,314257906;17,38067149;13,19019844;5,665555172;16,20274425;33,1292;31,24003411;21,63372139;47,54749837;32,35048404;15,28749251;2,793860567;32,23092604;38,9018782;35,56785768;29,61394098;0,904282423;21,63372139;25,59945289;23,22851479;7,530549008;21,16170764;39,51981801;45,77219056
4,352165728;22,86314997;32,83211804;19,49419627;4,911286002;33,1292;38,48654455;44,97105876;29,47983514;2,50238713;18,56149559;29,66765549;37,88969712;41,62061164;40,58377925;34,38165125;23,0171095;44,97105876;24,71731103;23,74076385;0,419868377;23,7210908;33,4369524;32,71551771
6,329394065;17,68360908;26,05802772;2,338309654;31,45201769;33,1292;33,28159142;11,26668133;21,63861116;48,6546491;32,4097296;48,78126222;43,56349451;39,50975685;48,96549758;3,81210045;9,746944195;11,26668133;17,62333772;17,04794716;26,83167853;32,96586767;12,62732027;34,31768009
4,25122058;8,92275328;10,64690409;2,001629787;23,54456873;33,1292;14,97199176;23,20680718;11,39648417;41,1102996;44,77084352;31,15789824;40,80394664;35,82818361;50,3198448;13,69325602;32,96231611;23,20680718;3,34067322;3,852265989;0,346480169;32,66003186;26,96681287;17,35176581
20,49067582;25,7049659;30,21917264;23,74579083;26,59638728;33,1292;49,81002472;9,920068062;48,2272307;16,0393473;8,209708346;7,261880609;5,368870127;46,30353445;38,1071132;34,74811454;22,03231862;9,920068062;27,18534744;14,256231;16,81539993;22,44249484;15,17082904;5,076057591
2,678354988;10,95851489;18,37713234;14,64596375;20,14270286;33,1292;8,054330735;1,872842333;21,5811839;12,46938081;47,50545096;24,51226944;11,34704865;7,812871372;30,51114556;47,61836068;47,61386409;1,872842333;21,6731187;30,00572204;8,145450849;17,38064639;16,73475289;38,91930786
31,05425319;31,69581623;14,43263439;21,9714491;6,277712212;33,1292;37,11279363;12,31236101;10,62645309;4,120988914;14,13160568;2,931931486;29,29783326;3,529304847;0,426423156;34,62865994;46,44444954;12,31236101;30,81659822;20,06335073;22,10972221;3,079438773;9,569220333;17,96426492
16,86574154;21,60114324;23,17974324;6,657512272;29,00823261;33,1292;5,212852639;37,11376226;41,12622294;19,77341598;41,40280662;23,25569131;27,61613597;35,3695413;26,81825078;8,629554255;29,7758655;37,11376226;28,86780919;5,635652073;9,799188573;16,14725302;5,988180448;25,54448369
29,69088058;16,69584231;7,73723597;21,01968561;5,434000934;33,1292;33,51841776;18,89327315;3,87663495;43,14719053;38,55583709;20,89337539;14,17384955;42,62343943;40,4610538;1,910865498;46,19658588;18,89327315;2,940539182;17,71329942;14,4208259;21,75426955;29,01095852;3,361943114
9,658454143;8,503737429;32,88097119;1,842949753;30,79441412;33,1292;50,44917197;22,36354005;39,74681847;48,48690765;8,40967721;20,15097525;44,11707472;10,96138362;24,68886898;9,259390112;50,05465626;22,36354005;4,470734241;21,80899163;20,95303339;16,85335128;22,45060059;7,59321714
5,750465403;18,10666818;1,88334274;26,0089847;6,797378949;33,1292;11,43720681;44,51506062;45,97153908;38,74975637;5,424784312;7,899096404;28,93372703;34,120712;3,023082414;15,64388496;15,83193735;44,51506062;32,79958286;12,6778616;4,034660717;19,87436244;43,53186582;32,06178852
20,59597191;26,8057927;17,90957112;12,56955405;10,94972768;33,1292;4,93700967;35,47333882;50,89091679;47,69971757;50,08331924;12,45865492;5,455268392;46,54005668;47,13353893;30,65979531;25,12477738;35,47333882;29,15317828;27,76817584;24,25459306;13,65612636;21,96130235;50,0861212
6,840836005;32,32511238;31,50875698;18,85636294;5,474697647;33,1292;45,38471659;42,40241982;8,521046769;36,36209024;40,29668606;0,563874065;20,61148034;2,067314739;17,67060062;46,64531923;19,80782958;42,40241982;20,13794386;12,52895783;22,96442602;0,997709152;30,83545141;44,11701221
26,43092332;29,33964914;0,246211679;12,82165396;22,58005203;33,1292;39,09017612;32,91018412;24,45161314;14,61758588;21,48906188;26,12633201;3,271019129;31,39820085;6,511450187;40,22798195;13,82981735;32,91018412;2,22605327;28,93950016;5,508983228;1,204613959;14,1828921;11,82392153
8,013783792;9,443653998;1,998478971;31,53082279;17,85816977;33,1292;10,64456851;22,51835762;15,07458347;15,13056654;35,51433554;48,42814287;33,89209452;2,325966599;50,44790765;16,11380511;14,2891505;22,51835762;26,023497;28,71370481;15,19328309;17,81209897;36,6996374;12,55881392
5,099321993;21,62287422;26,67705989;1,003080805;13,32125194;33,1292;15,4342987;34,42140032;34,10277002;39,41362274;36,91934113;45,83530043;12,43515196;41,24555374;8,347039873;0,797415432;26,71054426;34,42140032;12,417129;5,407360118;30,12020986;9,287015757;15,096207;2,565005622
12,02532055;21,99114391;28,11631147;27,68904638;5,955811937;33,1292;39,66842859;33,34476869;11,17129135;24,70219398;1,627444354;43,73840621;1,082897455;12,66276689;33,12942369;17,59613759;50,90339914;33,34476869;8,911531019;21,44791483;29,91604254;31,36261198;32,97345896;12,61103633
17,57024273;23,84262768;21,55355699;11,78387336;16,69275738;33,1292;35,9462447;33,24233012;0,305728482;6,862387132;8,231352692;18,03272036;11,45400909;41,82686144;21,56291448;43,80387497;2,058692988;33,24233012;11,86873184;22,95135197;4,339326619;3,254579022;18,59766097;0,493195756
17,12626701;11,19330015;5,269067988;32,11427256;2,062771969;33,1292;47,10598621;17,45276009;5,891840167;16,57136831;34,79249773;1,324744711;6,992972473;50,4001005;30,54475654;15,55804576;16,99179622;17,45276009;22,39338162;19,81211504;25,79227569;30,25478798;21,82499797;4,508707969
1,245903561;12,89653211;23,26647321;1,564622699;8,711639829;33,1292;14,86608459;47,50541894;24,87901552;43,36263018;43,26026746;40,63329489;38,12889551;33,38333006;26,20409643;21,67661755;15,87549709;47,50541894;17,55301263;28,00892069;13,53748538;28,76120933;50,61078865;32,19486872
14,99418667;16,46284482;22,77933954;31,29023083;0,495016697;33,1292;28,81505949;10,8540044;18,81834243;48,79318817;41,56287621;41,88619905;20,94687383;8,667855058;15,41728805;3,172473679;1,957056552;10,8540044;13,54788738;19,25329344;28,68601367;19,29241683;42,57341462;24,99729707
10,4629009;24,96398988;31,62321049;17,89641519;12,0615218;33,1292;39,70743852;27,33446676;21,49752498;23,61020216;14,57366077;30,0273797;26,83465198;33,4567919;17,47116375;12,77568449;35,04405375;27,33446676;29,27739006;6,508597744;3,353162245;18,65787713;5,334234834;16,92935778
7,56325138;31,51420832;29,41425661;18,41934594;15,11545828;33,1292;41,50410509;40,55053096;47,57712905;41,53064971;17,31624186;0,319461645;46,60225332;32,31761959;12,43693522;1,282613945;43,70852676;40,55053096;2,877004012;0,584546963;0,327862589;21,92555918;42,67876237;10,10675147
30,22304739;12,18182802;8,717981231;13,97261664;25,86714062;33,1292;34,94679464;3,417364442;0,338823616;45,23867459;50,5273784;36,78145486;28,97638548;8,467930078;21,66651165;14,52838097;44,6151067;3,417364442;1,415534063;21,27300074;11,70751001;14,27432336;40,14669048;12,68183071
17,34446525;24,39985887;11,39609693;28,37523039;21,72539708;33,1292;45,87425861;5,768596908;14,52604037;8,841521611;24,60413855;34,34709498;22,24902192;1,178789309;50,01538205;35,97059532;18,81864123;5,768596908;29,95843575;25,10386621;30,54034876;18,70600986;34,61727391;25,02235547
32,93406321;26,92340793;31,79533495;15,43357755;26,31164496;33,1292;12,52384823;2,456774707;47,06538776;22,99004685;37,37854516;43,48429723;13,38745752;33,16591356;31,99932119;17,80190175;23,23428036;2,456774707;2,3390097;30,44507049;13,36777558;27,69323282;47,75040601;39,68434803
27,72274158;30,9966772;1,945738935;6,919988437;9,997835754;33,1292;43,76162063;19,94687335;47,58291602;22,03307905;2,539712722;27,11486847;47,43984219;3,659300308;26,1749042;6,211995765;0,056479857;19,94687335;26,13506303;19,3316763;17,82119719;14,06809052;18,85945382;34,45587185
14,20384579;32,34712138;17,24786345;22,65892097;30,20734191;33,1292;50,74608173;21,13120364;26,04359723;27,01389504;21,82126395;19,67033237;18,02393058;1,104172858;13,05254142;7,698878133;48,11331677;21,13120364;16,57027464;30,56136833;8,284372693;30,25393567;43,52981991;27,54378492
32,34551071;28,73468969;32,28782882;22,05821642;11,88721932;33,1292;39,14202116;11,24368985;33,548334;10,78632266;41,90879748;31,29336878;34,50515844;18,42774224;35,99217269;34,08122391;19,99649862;11,24368985;25,98255265;17,44484687;0,905852859;21,1713331;39,27503157;33,6717836
5,000877698;26,14944123;3,759132026;2,553807107;13,82965333;33,1292;8,405931894;37,54305664;15,36530114;29,36435587;36,10502737;43,75513333;30,76490232;38,76490438;17,89393023;9,120952719;18,31940905;37,54305664;0,318493364;31,35369267;29,48007841;20,66578183;8,369415328;40,9019856
31,04578546;16,75396386;27,17298388;18,82032585;7,324552257;33,1292;12,60952832;29,80489396;44,18822929;3,152587724;13,23521284;8,792391324;39,20706112;22,71990838;8,101110328;50,781036;24,94774317;29,80489396;8,444388657;32,62914421;13,19077844;13,77032896;9,270665482;48,86892473
